"SETTING_ID","MEASUREMENT_NO","PURPOSE_CODE","MEASUREMENT_DATE","PLOT","TAG_ID","AZIMUTH","DISTANCE","SET_CN","PLOT_CN","TREE_CN","LIVE_DEAD","SPECIES_SYMBOL","DIAMETER"
"01160309070001",2,"CP","9/1/1990",103,7,NA,NA,"522790010259","522799010259","3307314010259","L","PICO",8.5
"01160309070001",2,"CP","9/1/1990",103,702,NA,NA,"522790010259","522799010259","3307337010259","L","PICO",3
"01160309070001",2,"TP","9/2/1990",201,1,NA,NA,"522803010259","522804010259","3307347010259","L","ABLA",3.5
"01160309070001",2,"TP","9/2/1990",201,10,NA,NA,"522803010259","522804010259","3307356010259","L","ABLA",1.8
"01160309070001",2,"TP","9/2/1990",201,11,NA,NA,"522803010259","522804010259","3307357010259","L","PIEN",1.9
"01160309070001",2,"TP","9/2/1990",201,12,NA,NA,"522803010259","522804010259","3307358010259","L","PIEN",1.9
"01160309070001",2,"TP","9/2/1990",201,13,NA,NA,"522803010259","522804010259","3307359010259","L","PICO",3.1
"01160309070001",2,"TP","9/2/1990",201,14,NA,NA,"522803010259","522804010259","3307360010259","L","PICO",6.1
"01160309070001",2,"TP","9/2/1990",201,15,NA,NA,"522803010259","522804010259","3307361010259","L","PIEN",2.2
"01160309070001",2,"TP","9/2/1990",201,16,NA,NA,"522803010259","522804010259","3307362010259","L","PICO",7.2
"01160309070001",2,"TP","9/2/1990",201,17,NA,NA,"522803010259","522804010259","3307363010259","L","PIEN",6.2
"01160309070001",2,"TP","9/2/1990",201,18,NA,NA,"522803010259","522804010259","3307364010259","L","PICO",8.3
"01160309070001",2,"TP","9/2/1990",201,2,NA,NA,"522803010259","522804010259","3307348010259","L","PICO",5.9
"01160309070001",2,"TP","9/2/1990",201,3,NA,NA,"522803010259","522804010259","3307349010259","L","PICO",8.2
"01160309070001",2,"TP","9/2/1990",201,4,NA,NA,"522803010259","522804010259","3307350010259","L","PICO",7.1
"01160309070001",2,"TP","9/2/1990",201,5,NA,NA,"522803010259","522804010259","3307351010259","L","PICO",4.8
"01160309070001",2,"TP","9/2/1990",201,6,NA,NA,"522803010259","522804010259","3307352010259","L","ABLA",1.5
"01160309070001",2,"TP","9/2/1990",201,7,NA,NA,"522803010259","522804010259","3307353010259","L","PIEN",1.2
"01160309070001",2,"TP","9/2/1990",201,8,NA,NA,"522803010259","522804010259","3307354010259","L","LAOC",6
"01160309070001",2,"TP","9/2/1990",201,9,NA,NA,"522803010259","522804010259","3307355010259","L","ABLA",1.5
"01160309070001",2,"TP","9/2/1990",202,1,NA,NA,"522803010259","522808010259","3307380010259","L","PICO",2.5
"01160309070001",2,"TP","9/2/1990",202,10,NA,NA,"522803010259","522808010259","3307389010259","L","PICO",6
"01160309070001",2,"TP","9/2/1990",202,11,NA,NA,"522803010259","522808010259","3307390010259","L","PIEN",3.6
"01160309070001",2,"TP","9/2/1990",202,12,NA,NA,"522803010259","522808010259","3307391010259","L","PIEN",1.9
"01160309070001",2,"TP","9/2/1990",202,13,NA,NA,"522803010259","522808010259","3307392010259","L","ABLA",2
"01160309070001",2,"TP","9/2/1990",202,14,NA,NA,"522803010259","522808010259","3307393010259","L","PIEN",1.3
"01160309070001",2,"TP","9/2/1990",202,15,NA,NA,"522803010259","522808010259","3307394010259","L","PIEN",2.8
"01160309070001",2,"TP","9/2/1990",202,16,NA,NA,"522803010259","522808010259","3307395010259","L","PICO",6.5
"01160309070001",2,"TP","9/2/1990",202,17,NA,NA,"522803010259","522808010259","3307396010259","L","PICO",6.4
"01160309070001",2,"TP","9/2/1990",202,2,NA,NA,"522803010259","522808010259","3307381010259","L","ABLA",2.9
"01160309070001",2,"TP","9/2/1990",202,3,NA,NA,"522803010259","522808010259","3307382010259","L","PICO",9
"01160309070001",2,"TP","9/2/1990",202,4,NA,NA,"522803010259","522808010259","3307383010259","L","ABLA",3.5
"01160309070001",2,"TP","9/2/1990",202,5,NA,NA,"522803010259","522808010259","3307384010259","L","PIEN",5.2
"01160309070001",2,"TP","9/2/1990",202,6,NA,NA,"522803010259","522808010259","3307385010259","L","ABLA",3.7
"01160309070001",2,"TP","9/2/1990",202,603,NA,NA,"522803010259","522808010259","3307409010259","L","ABLA",0.3
"01160309070001",2,"TP","9/2/1990",202,7,NA,NA,"522803010259","522808010259","3307386010259","L","PICO",7.1
"01160309070001",2,"TP","9/2/1990",202,701,NA,NA,"522803010259","522808010259","3307410010259","L","ABLA",0.3
"01160309070001",2,"TP","9/2/1990",202,8,NA,NA,"522803010259","522808010259","3307387010259","L","PIEN",1.2
"01160309070001",2,"TP","9/2/1990",202,9,NA,NA,"522803010259","522808010259","3307388010259","L","PICO",1.4
"01160309070001",2,"TP","9/2/1990",203,60,NA,NA,"522803010259","522812010259","3307412010259","L","PIEN",1.3
"01160309070001",2,"TP","9/2/1990",203,61,NA,NA,"522803010259","522812010259","3307413010259","L","PICO",1.2
"01160309070001",2,"TP","9/2/1990",203,62,NA,NA,"522803010259","522812010259","3307414010259","L","PICO",1.9
"01160309070001",2,"TP","9/2/1990",203,63,NA,NA,"522803010259","522812010259","3307415010259","L","PIEN",1
"01160309070001",2,"TP","9/2/1990",203,64,NA,NA,"522803010259","522812010259","3307416010259","L","PICO",6.4
"01160309070001",2,"TP","9/2/1990",203,65,NA,NA,"522803010259","522812010259","3307417010259","L","PIEN",3.1
"01160309070001",2,"TP","9/2/1990",203,66,NA,NA,"522803010259","522812010259","3307418010259","L","PIEN",1.5
"01160309070001",2,"TP","9/2/1990",203,67,NA,NA,"522803010259","522812010259","3307419010259","L","PIEN",3.1
"01160309070001",2,"TP","9/2/1990",203,68,NA,NA,"522803010259","522812010259","3307420010259","L","PIEN",3.4
"01160309070001",2,"TP","9/2/1990",203,69,NA,NA,"522803010259","522812010259","3307421010259","L","PIEN",3.2
"01160309070001",2,"TP","9/2/1990",203,70,NA,NA,"522803010259","522812010259","3307422010259","L","ABLA",2.7
"01160309070001",2,"TP","9/2/1990",203,71,NA,NA,"522803010259","522812010259","3307423010259","L","PIEN",2.8
"01160309070001",2,"TP","9/2/1990",203,72,NA,NA,"522803010259","522812010259","3307424010259","L","PICO",5.7
"01160309070001",2,"TP","9/2/1990",203,73,NA,NA,"522803010259","522812010259","3307425010259","L","PICO",1.7
"01160309070001",2,"TP","9/2/1990",203,74,NA,NA,"522803010259","522812010259","3307426010259","L","LAOC",5.8
"01160309070001",2,"TP","9/2/1990",203,75,NA,NA,"522803010259","522812010259","3307427010259","L","PICO",9.2
"01160309070001",2,"TP","9/2/1990",203,76,NA,NA,"522803010259","522812010259","3307428010259","L","ABLA",2.3
"01160309070001",2,"TP","9/2/1990",203,77,NA,NA,"522803010259","522812010259","3307429010259","L","PIEN",0.7
"01160309070001",2,"TP","9/2/1990",203,78,NA,NA,"522803010259","522812010259","3307430010259","L","PICO",4.4
"01160309070001",2,"TP","9/2/1990",203,79,NA,NA,"522803010259","522812010259","3307431010259","L","PIEN",0.8
"01160309070001",2,"TP","9/2/1990",203,80,NA,NA,"522803010259","522812010259","3307432010259","L","PIEN",0.9
"01160309070001",2,"TP","9/2/1990",203,81,NA,NA,"522803010259","522812010259","3307433010259","L","PICO",5.8
"01160309070001",2,"TP","9/2/1990",203,82,NA,NA,"522803010259","522812010259","3307434010259","L","PIEN",1.5
"01160309070001",2,"TP","9/2/1990",203,83,NA,NA,"522803010259","522812010259","3307435010259","L","PIEN",1.2
"01160309070001",2,"TP","9/2/1990",203,84,NA,NA,"522803010259","522812010259","3307436010259","L","PIEN",2.6
"01160309070001",2,"TP","9/2/1990",301,53,NA,NA,"522803010259","522816010259","3307453010259","L","PICO",9.5
"01160309070001",2,"TP","9/2/1990",301,54,NA,NA,"522803010259","522816010259","3307454010259","L","PIEN",1.1
"01160309070001",2,"TP","9/2/1990",301,55,NA,NA,"522803010259","522816010259","3307455010259","L","PICO",2.6
"01160309070001",2,"TP","9/2/1990",301,56,NA,NA,"522803010259","522816010259","3307456010259","L","PICO",4.9
"01160309070001",2,"TP","9/2/1990",301,57,NA,NA,"522803010259","522816010259","3307457010259","L","PIEN",2.4
"01160309070001",2,"TP","9/2/1990",301,58,NA,NA,"522803010259","522816010259","3307458010259","L","PIEN",1.4
"01160309070001",2,"TP","9/2/1990",301,59,NA,NA,"522803010259","522816010259","3307459010259","L","LAOC",2.3
"01160309070001",2,"TP","9/2/1990",301,60,NA,NA,"522803010259","522816010259","3307460010259","L","PICO",6.3
"01160309070001",2,"TP","9/2/1990",301,61,NA,NA,"522803010259","522816010259","3307461010259","L","PICO",6.6
"01160309070001",2,"TP","9/2/1990",301,62,NA,NA,"522803010259","522816010259","3307462010259","L","PICO",4.6
"01160309070001",2,"TP","9/2/1990",301,63,NA,NA,"522803010259","522816010259","3307463010259","L","ABLA",1.5
"01160309070001",2,"TP","9/2/1990",301,64,NA,NA,"522803010259","522816010259","3307464010259","L","PIEN",1
"01160309070001",2,"TP","9/2/1990",301,65,NA,NA,"522803010259","522816010259","3307465010259","L","PSME",1.6
"01160309070001",2,"TP","9/2/1990",301,66,NA,NA,"522803010259","522816010259","3307466010259","L","ABLA",1.6
"01160309070001",2,"TP","9/2/1990",301,67,NA,NA,"522803010259","522816010259","3307467010259","L","ABLA",0.9
"01160309070001",2,"TP","9/2/1990",301,68,NA,NA,"522803010259","522816010259","3307468010259","L","ABLA",1.3
"01160309070001",2,"TP","9/2/1990",301,69,NA,NA,"522803010259","522816010259","3307469010259","L","PICO",7.3
"01160309070001",2,"TP","9/2/1990",301,70,NA,NA,"522803010259","522816010259","3307470010259","L","PICO",3.3
"01160309070001",2,"TP","9/2/1990",301,71,NA,NA,"522803010259","522816010259","3307471010259","L","ABLA",4.9
"01160309070001",2,"TP","9/2/1990",301,72,NA,NA,"522803010259","522816010259","3307472010259","L","ABLA",7
"01160309070001",2,"TP","9/2/1990",301,73,NA,NA,"522803010259","522816010259","3307473010259","L","PICO",9.4
"01160309070001",2,"TP","9/2/1990",301,74,NA,NA,"522803010259","522816010259","3307474010259","L","ABLA",3
"01160309070001",2,"TP","9/2/1990",301,75,NA,NA,"522803010259","522816010259","3307475010259","L","ABLA",2.6
"01160309070001",2,"TP","9/2/1990",301,76,NA,NA,"522803010259","522816010259","3307476010259","L","ABLA",3.3
"01160309070001",2,"TP","9/2/1990",302,38,NA,NA,"522803010259","522820010259","3307492010259","L","PICO",4.1
"01160309070001",2,"TP","9/2/1990",302,39,NA,NA,"522803010259","522820010259","3307493010259","L","PICO",1.3
"01160309070001",2,"TP","9/2/1990",302,40,NA,NA,"522803010259","522820010259","3307494010259","L","PICO",4
"01160309070001",2,"TP","9/2/1990",302,41,NA,NA,"522803010259","522820010259","3307495010259","L","PICO",7.5
"01160309070001",2,"TP","9/2/1990",302,42,NA,NA,"522803010259","522820010259","3307496010259","L","ABLA",1.1
"01160309070001",2,"TP","9/2/1990",302,43,NA,NA,"522803010259","522820010259","3307497010259","L","PICO",5.6
"01160309070001",2,"TP","9/2/1990",302,44,NA,NA,"522803010259","522820010259","3307498010259","L","ABLA",1
"01160309070001",2,"TP","9/2/1990",302,45,NA,NA,"522803010259","522820010259","3307499010259","L","PICO",3.5
"01160309070001",2,"TP","9/2/1990",302,46,NA,NA,"522803010259","522820010259","3307500010259","L","PICO",6.3
"01160309070001",2,"TP","9/2/1990",302,47,NA,NA,"522803010259","522820010259","3307501010259","L","PICO",4.5
"01160309070001",2,"TP","9/2/1990",302,48,NA,NA,"522803010259","522820010259","3307502010259","L","PICO",5.5
"01160309070001",2,"TP","9/2/1990",302,49,NA,NA,"522803010259","522820010259","3307503010259","L","PICO",4.7
"01160309070001",2,"TP","9/2/1990",302,50,NA,NA,"522803010259","522820010259","3307504010259","L","PICO",5.7
"01160309070001",2,"TP","9/2/1990",302,51,NA,NA,"522803010259","522820010259","3307505010259","L","PICO",5.7
"01160309070001",2,"TP","9/2/1990",302,52,NA,NA,"522803010259","522820010259","3307506010259","L","PIEN",0.8
"01160309070001",2,"TP","9/2/1990",302,702,NA,NA,"522803010259","522820010259","3307525010259","L","PIEN",0.2
"01160309070001",2,"TP","9/2/1990",303,15,NA,NA,"522803010259","522824010259","3307530010259","L","PICO",4.2
"01160309070001",2,"TP","9/2/1990",303,16,NA,NA,"522803010259","522824010259","3307531010259","L","ABLA",2.5
"01160309070001",2,"TP","9/2/1990",303,17,NA,NA,"522803010259","522824010259","3307532010259","L","PICO",5
"01160309070001",2,"TP","9/2/1990",303,18,NA,NA,"522803010259","522824010259","3307533010259","L","PICO",5.5
"01160309070001",2,"TP","9/2/1990",303,19,NA,NA,"522803010259","522824010259","3307534010259","L","PICO",2.9
"01160309070001",2,"TP","9/2/1990",303,20,NA,NA,"522803010259","522824010259","3307535010259","L","ABLA",3.7
"01160309070001",2,"TP","9/2/1990",303,21,NA,NA,"522803010259","522824010259","3307536010259","L","ABLA",0.8
"01160309070001",2,"TP","9/2/1990",303,22,NA,NA,"522803010259","522824010259","3307537010259","L","ABLA",3.1
"01160309070001",2,"TP","9/2/1990",303,23,NA,NA,"522803010259","522824010259","3307538010259","L","ABLA",2.2
"01160309070001",2,"TP","9/2/1990",303,25,NA,NA,"522803010259","522824010259","3307539010259","L","ABLA",1.6
"01160309070001",2,"TP","9/2/1990",303,26,NA,NA,"522803010259","522824010259","3307540010259","L","ABLA",1.6
"01160309070001",2,"TP","9/2/1990",303,27,NA,NA,"522803010259","522824010259","3307541010259","L","ABLA",3.2
"01160309070001",2,"TP","9/2/1990",303,28,NA,NA,"522803010259","522824010259","3307542010259","L","ABLA",2
"01160309070001",2,"TP","9/2/1990",303,29,NA,NA,"522803010259","522824010259","3307543010259","L","PICO",3.3
"01160309070001",2,"TP","9/2/1990",303,30,NA,NA,"522803010259","522824010259","3307544010259","L","ABLA",2.6
"01160309070001",2,"TP","9/2/1990",303,31,NA,NA,"522803010259","522824010259","3307545010259","L","ABLA",1.9
"01160309070001",2,"TP","9/2/1990",303,32,NA,NA,"522803010259","522824010259","3307546010259","L","ABLA",2.3
"01160309070001",2,"TP","9/2/1990",303,33,NA,NA,"522803010259","522824010259","3307547010259","L","PICO",4.7
"01160309070001",2,"TP","9/2/1990",303,34,NA,NA,"522803010259","522824010259","3307548010259","L","ABLA",2.7
"01160309070001",2,"TP","9/2/1990",303,35,NA,NA,"522803010259","522824010259","3307549010259","L","PICO",3.9
"01160309070001",2,"TP","9/2/1990",303,36,NA,NA,"522803010259","522824010259","3307550010259","L","PICO",2.8
"01160309070001",2,"TP","9/2/1990",303,37,NA,NA,"522803010259","522824010259","3307551010259","L","ABLA",3.6
"01160309070001",2,"TP","9/2/1990",303,602,NA,NA,"522803010259","522824010259","3307562010259","L","ABLA",0.3
"01160309070001",2,"TP","9/2/1990",303,604,NA,NA,"522803010259","522824010259","3307564010259","L","ABLA",0.2
"01160309070001",2,"TP","9/2/1990",401,1,NA,NA,"522803010259","522828010259","3307566010259","L","PIEN",1.2
"01160309070001",2,"TP","9/2/1990",401,10,NA,NA,"522803010259","522828010259","3307575010259","L","PICO",4.4
"01160309070001",2,"TP","9/2/1990",401,11,NA,NA,"522803010259","522828010259","3307576010259","L","LAOC",8.3
"01160309070001",2,"TP","9/2/1990",401,12,NA,NA,"522803010259","522828010259","3307577010259","L","ABLA",2.5
"01160309070001",2,"TP","9/2/1990",401,13,NA,NA,"522803010259","522828010259","3307578010259","L","PIEN",1.8
"01160309070001",2,"TP","9/2/1990",401,2,NA,NA,"522803010259","522828010259","3307567010259","L","PIEN",1.7
"01160309070001",2,"TP","9/2/1990",401,3,NA,NA,"522803010259","522828010259","3307568010259","L","ABLA",1.8
"01160309070001",2,"TP","9/2/1990",401,4,NA,NA,"522803010259","522828010259","3307569010259","L","ABLA",1.8
"01160309070001",2,"TP","9/2/1990",401,5,NA,NA,"522803010259","522828010259","3307570010259","L","PICO",5.9
"01160309070001",2,"TP","9/2/1990",401,501,NA,NA,"522803010259","522828010259","3307584010259","L","ABLA",0.2
"01160309070001",2,"TP","9/2/1990",401,504,NA,NA,"522803010259","522828010259","3307587010259","L","ABLA",0.8
"01160309070001",2,"TP","9/2/1990",401,6,NA,NA,"522803010259","522828010259","3307571010259","L","PICO",7.4
"01160309070001",2,"TP","9/2/1990",401,7,NA,NA,"522803010259","522828010259","3307572010259","L","LAOC",4.4
"01160309070001",2,"TP","9/2/1990",401,704,NA,NA,"522803010259","522828010259","3307597010259","L","PICO",0.2
"01160309070001",2,"TP","9/2/1990",401,8,NA,NA,"522803010259","522828010259","3307573010259","L","PIEN",3.2
"01160309070001",2,"TP","9/2/1990",401,9,NA,NA,"522803010259","522828010259","3307574010259","L","PSME",5.3
"01160309070001",2,"TP","9/2/1990",402,1,NA,NA,"522803010259","522832010259","3307599010259","L","PIEN",2
"01160309070001",2,"TP","9/2/1990",402,10,NA,NA,"522803010259","522832010259","3307608010259","L","ABLA",4.4
"01160309070001",2,"TP","9/2/1990",402,11,NA,NA,"522803010259","522832010259","3307609010259","L","PICO",8.8
"01160309070001",2,"TP","9/2/1990",402,12,NA,NA,"522803010259","522832010259","3307610010259","L","PSME",1.8
"01160309070001",2,"TP","9/2/1990",402,13,NA,NA,"522803010259","522832010259","3307611010259","L","PIEN",5.5
"01160309070001",2,"TP","9/2/1990",402,14,NA,NA,"522803010259","522832010259","3307612010259","L","ABLA",2.1
"01160309070001",2,"TP","9/2/1990",402,15,NA,NA,"522803010259","522832010259","3307613010259","L","PICO",3.2
"01160309070001",2,"TP","9/2/1990",402,16,NA,NA,"522803010259","522832010259","3307614010259","L","ABLA",1.2
"01160309070001",2,"TP","9/2/1990",402,17,NA,NA,"522803010259","522832010259","3307615010259","L","PICO",8.7
"01160309070001",2,"TP","9/2/1990",402,18,NA,NA,"522803010259","522832010259","3307616010259","L","PICO",2.3
"01160309070001",2,"TP","9/2/1990",402,19,NA,NA,"522803010259","522832010259","3307617010259","L","ABLA",3.5
"01160309070001",2,"TP","9/2/1990",402,2,NA,NA,"522803010259","522832010259","3307600010259","L","PICO",6.4
"01160309070001",2,"TP","9/2/1990",402,20,NA,NA,"522803010259","522832010259","3307618010259","L","PICO",6.6
"01160309070001",2,"TP","9/2/1990",402,21,NA,NA,"522803010259","522832010259","3307619010259","L","PICO",7.5
"01160309070001",2,"TP","9/2/1990",402,3,NA,NA,"522803010259","522832010259","3307601010259","L","PICO",4.9
"01160309070001",2,"TP","9/2/1990",402,4,NA,NA,"522803010259","522832010259","3307602010259","L","PICO",4.8
"01160309070001",2,"TP","9/2/1990",402,5,NA,NA,"522803010259","522832010259","3307603010259","L","ABLA",4.6
"01160309070001",2,"TP","9/2/1990",402,6,NA,NA,"522803010259","522832010259","3307604010259","L","PIEN",2.4
"01160309070001",2,"TP","9/2/1990",402,7,NA,NA,"522803010259","522832010259","3307605010259","L","PIEN",1.2
"01160309070001",2,"TP","9/2/1990",402,8,NA,NA,"522803010259","522832010259","3307606010259","L","PIEN",1.5
"01160309070001",2,"TP","9/2/1990",402,9,NA,NA,"522803010259","522832010259","3307607010259","L","ABLA",2.7
"01160309070001",2,"TP","9/2/1990",403,1,NA,NA,"522803010259","522836010259","3307626010259","L","PICO",2.4
"01160309070001",2,"TP","9/2/1990",403,10,NA,NA,"522803010259","522836010259","3307635010259","L","ABLA",1
"01160309070001",2,"TP","9/2/1990",403,11,NA,NA,"522803010259","522836010259","3307636010259","L","PIEN",4.8
"01160309070001",2,"TP","9/2/1990",403,12,NA,NA,"522803010259","522836010259","3307637010259","L","PICO",2
"01160309070001",2,"TP","9/2/1990",403,2,NA,NA,"522803010259","522836010259","3307627010259","L","PICO",2.8
"01160309070001",2,"TP","9/2/1990",403,3,NA,NA,"522803010259","522836010259","3307628010259","L","PICO",1.8
"01160309070001",2,"TP","9/2/1990",403,4,NA,NA,"522803010259","522836010259","3307629010259","L","LAOC",6.4
"01160309070001",2,"TP","9/2/1990",403,5,NA,NA,"522803010259","522836010259","3307630010259","L","PIEN",3.8
"01160309070001",2,"TP","9/2/1990",403,503,NA,NA,"522803010259","522836010259","3307641010259","L","PICO",0.4
"01160309070001",2,"TP","9/2/1990",403,6,NA,NA,"522803010259","522836010259","3307631010259","L","PIEN",2.3
"01160309070001",2,"TP","9/2/1990",403,7,NA,NA,"522803010259","522836010259","3307632010259","L","PICO",2.2
"01160309070001",2,"TP","9/2/1990",403,8,NA,NA,"522803010259","522836010259","3307633010259","L","ABLA",1.4
"01160309070001",2,"TP","9/2/1990",403,9,NA,NA,"522803010259","522836010259","3307634010259","L","PIMO3",2.5
"01160309080002",1,"CP","9/1/1986",102,9,NA,14,"446260010259","446265010259","2643308010259","L","PICO",6.1
"01160309080002",2,"CP","10/1/1990",101,16,NA,NA,"446310010259","446311010259","2643586010259","L","PICO",7.9
"01160309080002",2,"CP","10/1/1990",101,17,NA,NA,"446310010259","446311010259","2643587010259","L","ABLA",5
"01160309080002",2,"CP","10/1/1990",101,18,NA,NA,"446310010259","446311010259","2643588010259","L","PICO",5.3
"01160309080002",2,"CP","10/1/1990",101,19,NA,NA,"446310010259","446311010259","2643589010259","L","PICO",5.7
"01160309080002",2,"CP","10/1/1990",101,20,NA,NA,"446310010259","446311010259","2643590010259","L","PICO",7.8
"01160309080002",2,"CP","10/1/1990",101,21,NA,NA,"446310010259","446311010259","2643591010259","L","ABLA",4
"01160309080002",2,"CP","10/1/1990",101,22,NA,NA,"446310010259","446311010259","2643592010259","L","ABLA",3.6
"01160309080002",2,"CP","10/1/1990",101,504,NA,NA,"446310010259","446311010259","2643596010259","L","PICO",3.3
"01160309080002",2,"CP","10/1/1990",102,10,NA,NA,"446310010259","446315010259","2643607010259","L","PICO",9.2
"01160309080002",2,"CP","10/1/1990",102,11,NA,NA,"446310010259","446315010259","2643608010259","L","PICO",5.4
