"SETTING_ID","MEASUREMENT_NO","PURPOSE_CODE","MEASUREMENT_DATE","PLOT","TAG_ID","AZIMUTH","DISTANCE","SET_CN","PLOT_CN","TREE_CN","LIVE_DEAD","SPECIES_SYMBOL","DIAMETER"
"01040199040016",2,"CP","07/01/1991",103,401,NA,NA,626818010259,"626827010259","4051674010259","D","PIMO3",3.5
"01040199040016",2,"CP","07/01/1991",103,96,NA,NA,626818010259,"626827010259","4051669010259","L","TSME",4.4
"01040199040016",2,"CP","07/01/1991",103,95,NA,NA,626818010259,"626827010259","4051668010259","L","TSME",3.9
"01040199040016",2,"CP","07/01/1991",103,4,NA,NA,626818010259,"626827010259","4051626010259","L","TSME",4.6
"01040199040016",2,"CP","07/01/1991",103,94,NA,NA,626818010259,"626827010259","4051667010259","L","TSME",4.2
"01040199040016",2,"TP","07/02/1991",303,98,NA,NA,626831010259,"626852010259","4051837010259","L","LAOC",5
"01040199040016",2,"TP","07/02/1991",401,78,NA,NA,626831010259,"626856010259","4051854010259","L","LAOC",6.6
"01040199040016",2,"TP","07/02/1991",401,80,NA,NA,626831010259,"626856010259","4051856010259","L","LAOC",7.5
"01040199040016",2,"TP","07/02/1991",401,81,NA,NA,626831010259,"626856010259","4051857010259","L","LAOC",8.4
"01040199040016",2,"TP","07/02/1991",303,97,NA,NA,626831010259,"626852010259","4051836010259","L","ABLA",5.6
"01040199040016",2,"TP","07/02/1991",402,404,NA,NA,626831010259,"626860010259","4051887010259","D","LAOC",3
"01040199040016",2,"TP","07/02/1991",401,74,NA,NA,626831010259,"626856010259","4051850010259","L","LAOC",8.4
"01040199040016",2,"TP","07/02/1991",402,79,NA,NA,626831010259,"626860010259","4051870010259","L","LAOC",6.2
"01040199040016",2,"TP","07/02/1991",401,72,NA,NA,626831010259,"626856010259","4051848010259","L","LAOC",6.3
"01040199040016",2,"TP","07/02/1991",203,82,NA,NA,626831010259,"626840010259","4051757010259","L","TSME",10.4
"01040199040016",2,"TP","07/02/1991",201,71,NA,NA,626831010259,"626832010259","4051706010259","L","PSME",7.9
"01040199040016",2,"TP","07/02/1991",401,77,NA,NA,626831010259,"626856010259","4051853010259","L","LAOC",7.2
"01040199040016",2,"TP","07/02/1991",402,89,NA,NA,626831010259,"626860010259","4051880010259","L","PSME",6.6
"01040199040016",2,"TP","07/02/1991",402,90,NA,NA,626831010259,"626860010259","4051881010259","L","TSME",10.7
"01040199040016",2,"TP","07/02/1991",401,84,NA,NA,626831010259,"626856010259","4051860010259","L","PSME",9.3
"01040199040016",2,"TP","07/02/1991",201,73,NA,NA,626831010259,"626832010259","4051708010259","L","PIMO3",5.2
"01040199040016",2,"TP","07/02/1991",401,83,NA,NA,626831010259,"626856010259","4051859010259","L","LAOC",9.2
"01040199040016",2,"TP","07/02/1991",401,76,NA,NA,626831010259,"626856010259","4051852010259","L","LAOC",11.4
"01040199040016",2,"TP","07/02/1991",402,88,NA,NA,626831010259,"626860010259","4051879010259","L","PIEN",7.1
"01040199040016",2,"TP","07/02/1991",202,63,NA,NA,626831010259,"626836010259","4051741010259","L","PSME",9.1
"01040199040016",2,"TP","07/02/1991",202,65,NA,NA,626831010259,"626836010259","4051743010259","L","PIMO3",3.6
"01040199040016",2,"TP","07/02/1991",201,79,NA,NA,626831010259,"626832010259","4051709010259","L","PIEN",3
"01040199040016",2,"TP","07/02/1991",303,94,NA,NA,626831010259,"626852010259","4051833010259","L","PIMO3",4.1
"01040199040016",2,"TP","07/02/1991",303,96,NA,NA,626831010259,"626852010259","4051835010259","L","LAOC",5.8
"01040199040016",2,"TP","07/02/1991",201,66,NA,NA,626831010259,"626832010259","4051701010259","L","TSME",6.5
"01040199040016",2,"TP","07/02/1991",202,401,NA,NA,626831010259,"626836010259","4051745010259","D","PIMO3",4.8
"01040199040016",2,"TP","07/02/1991",402,81,NA,NA,626831010259,"626860010259","4051872010259","L","PSME",8.6
"01040199040016",2,"TP","07/02/1991",402,85,NA,NA,626831010259,"626860010259","4051876010259","L","LAOC",10.7
"01040199040016",2,"TP","07/02/1991",401,75,NA,NA,626831010259,"626856010259","4051851010259","L","LAOC",7.6
"01040199040016",2,"TP","07/02/1991",402,86,NA,NA,626831010259,"626860010259","4051877010259","L","LAOC",7.7
"01040199040016",2,"TP","07/02/1991",402,87,NA,NA,626831010259,"626860010259","4051878010259","L","LAOC",7.7
"01040199040016",2,"TP","07/02/1991",402,91,NA,NA,626831010259,"626860010259","4051882010259","L","LAOC",11
"01040199040016",2,"TP","07/02/1991",402,92,NA,NA,626831010259,"626860010259","4051883010259","L","LAOC",7.7
"01040199040016",2,"TP","07/02/1991",202,52,NA,NA,626831010259,"626836010259","4051730010259","L","PSME",9
"01040199040016",2,"TP","07/02/1991",202,53,NA,NA,626831010259,"626836010259","4051731010259","L","TSME",9.6
"01040199040016",2,"TP","07/02/1991",402,84,NA,NA,626831010259,"626860010259","4051875010259","L","LAOC",7.8
"01040199040016",2,"TP","07/02/1991",401,86,NA,NA,626831010259,"626856010259","4051862010259","L","TSME",6.8
"01040199040016",2,"TP","07/02/1991",401,88,NA,NA,626831010259,"626856010259","4051864010259","L","LAOC",10.2
"01040199040016",2,"TP","07/02/1991",202,58,NA,NA,626831010259,"626836010259","4051736010259","L","LAOC",8.1
"01040199040016",2,"TP","07/02/1991",202,61,NA,NA,626831010259,"626836010259","4051739010259","L","LAOC",6.5
"01040199040016",2,"TP","07/02/1991",202,78,NA,NA,626831010259,"626836010259","4051744010259","L","TSME",8.1
"01040199040016",2,"TP","07/02/1991",403,1,NA,NA,626831010259,"626864010259","4051898010259","L","ABLA",7.6
"01040199040016",2,"TP","07/02/1991",402,401,NA,NA,626831010259,"626860010259","4051884010259","D","LAOC",5
"01040199040016",2,"TP","07/02/1991",402,402,NA,NA,626831010259,"626860010259","4051885010259","D","LAOC",5.6
"01040199040016",2,"TP","07/02/1991",402,403,NA,NA,626831010259,"626860010259","4051886010259","D","TSME",4.3
"01040199040016",2,"TP","07/02/1991",203,81,NA,NA,626831010259,"626840010259","4051756010259","L","TSME",5.5
"01040199040016",2,"TP","07/02/1991",201,67,NA,NA,626831010259,"626832010259","4051702010259","L","LAOC",5.8
"01040199040016",2,"TP","07/02/1991",303,99,NA,NA,626831010259,"626852010259","4051838010259","L","LAOC",6.5
"01040199040016",2,"TP","07/02/1991",201,69,NA,NA,626831010259,"626832010259","4051704010259","L","PSME",7.2
"01040199040016",2,"TP","07/02/1991",402,83,NA,NA,626831010259,"626860010259","4051874010259","L","LAOC",8.4
"01040199040016",2,"TP","07/02/1991",203,87,NA,NA,626831010259,"626840010259","4051762010259","D","PIMO3",10.7
"01040199040016",2,"TP","07/02/1991",203,88,NA,NA,626831010259,"626840010259","4051763010259","L","LAOC",9.9
"01040199040016",2,"TP","07/02/1991",203,89,NA,NA,626831010259,"626840010259","4051764010259","L","TSME",5.3
"01040199040016",2,"TP","07/02/1991",203,91,NA,NA,626831010259,"626840010259","4051766010259","L","TSME",4.5
"01040199040016",2,"TP","07/02/1991",203,92,NA,NA,626831010259,"626840010259","4051767010259","L","PSME",5.8
"01040199040016",2,"TP","07/02/1991",202,54,NA,NA,626831010259,"626836010259","4051732010259","L","TSME",6.1
"01040199040016",2,"TP","07/02/1991",401,85,NA,NA,626831010259,"626856010259","4051861010259","L","LAOC",6.8
"01040199040016",2,"TP","07/02/1991",202,55,NA,NA,626831010259,"626836010259","4051733010259","L","LAOC",6.2
"01040199040016",2,"TP","07/02/1991",202,57,NA,NA,626831010259,"626836010259","4051735010259","L","LAOC",6.4
"01040199040016",2,"TP","07/02/1991",202,59,NA,NA,626831010259,"626836010259","4051737010259","L","LAOC",5.2
"01040199040016",2,"TP","07/02/1991",301,75,NA,NA,626831010259,"626844010259","4051775010259","L","ABLA",4.3
"01040199040016",2,"TP","07/02/1991",303,88,NA,NA,626831010259,"626852010259","4051827010259","L","ABLA",8.3
"01040199040016",2,"TP","07/02/1991",303,90,NA,NA,626831010259,"626852010259","4051829010259","L","PIMO3",10.6
"01040199040016",2,"TP","07/02/1991",303,92,NA,NA,626831010259,"626852010259","4051831010259","L","PIEN",8.6
"01040199040016",2,"TP","07/02/1991",303,93,NA,NA,626831010259,"626852010259","4051832010259","L","PIMO3",9.3
"01040199040016",2,"TP","07/02/1991",201,65,NA,NA,626831010259,"626832010259","4051700010259","L","PIEN",7.3
"01040199040016",2,"TP","07/02/1991",203,84,NA,NA,626831010259,"626840010259","4051759010259","L","TSME",7
"01040199040016",2,"TP","07/02/1991",203,85,NA,NA,626831010259,"626840010259","4051760010259","L","TSME",4.6
"01040199040016",2,"TP","07/02/1991",402,82,NA,NA,626831010259,"626860010259","4051873010259","L","TSME",5.3
"01040199040016",2,"TP","07/02/1991",403,8,NA,NA,626831010259,"626864010259","4051905010259","L","LAOC",7.8
"01040199040016",2,"TP","07/02/1991",403,9,NA,NA,626831010259,"626864010259","4051906010259","L","LAOC",9.1
"01040199040016",2,"TP","07/02/1991",302,77,NA,NA,626831010259,"626848010259","4051810010259","L","ABLA",10.2
"01040199040016",2,"TP","07/02/1991",301,74,NA,NA,626831010259,"626844010259","4051774010259","L","LAOC",10
"01040199040016",2,"TP","07/02/1991",203,78,NA,NA,626831010259,"626840010259","4051753010259","L","LAOC",8
"01040199040016",2,"TP","07/02/1991",302,74,NA,NA,626831010259,"626848010259","4051807010259","L","LAOC",6.8
"01040199040016",2,"TP","07/02/1991",302,75,NA,NA,626831010259,"626848010259","4051808010259","L","LAOC",8.7
"01040199040016",2,"TP","07/02/1991",301,82,NA,NA,626831010259,"626844010259","4051782010259","L","LAOC",6.6
"01040199040016",2,"TP","07/02/1991",403,14,NA,NA,626831010259,"626864010259","4051911010259","L","LAOC",9
"01040199040016",2,"TP","07/02/1991",303,401,NA,NA,626831010259,"626852010259","4051839010259","D","PIMO3",9.3
"01040199040016",2,"TP","07/02/1991",303,402,NA,NA,626831010259,"626852010259","4051840010259","D","PIMO3",5.8
"01040199040016",2,"TP","07/02/1991",303,87,NA,NA,626831010259,"626852010259","4051826010259","L","ABLA",7.7
"01040199040016",2,"TP","07/02/1991",403,80,NA,NA,626831010259,"626864010259","4051913010259","L","PIMO3",13.8
"01040199040016",2,"TP","07/02/1991",203,79,NA,NA,626831010259,"626840010259","4051754010259","L","LAOC",6
"01040199040016",2,"TP","07/02/1991",301,84,NA,NA,626831010259,"626844010259","4051784010259","L","LAOC",6.5
"01040199040016",2,"TP","07/02/1991",403,2,NA,NA,626831010259,"626864010259","4051899010259","L","TSME",5.7
"01040199040016",2,"TP","07/02/1991",403,4,NA,NA,626831010259,"626864010259","4051901010259","L","ABLA",8.3
"01040199040016",2,"TP","07/02/1991",302,73,NA,NA,626831010259,"626848010259","4051806010259","L","PIMO3",6
"01040199040016",2,"TP","07/02/1991",403,81,NA,NA,626831010259,"626864010259","4051914010259","L","LAOC",9.1
"01040199040016",2,"TP","07/02/1991",201,63,NA,NA,626831010259,"626832010259","4051698010259","L","PSME",9
"01040199040016",2,"TP","07/02/1991",302,67,NA,NA,626831010259,"626848010259","4051800010259","L","LAOC",3.6
"01040199040016",2,"TP","07/02/1991",403,12,NA,NA,626831010259,"626864010259","4051909010259","L","LAOC",6.5
"01040199040016",2,"TP","07/02/1991",201,201,NA,NA,626831010259,"626832010259","4051710010259","D","LAOC",4.6
"01040199040016",2,"TP","07/02/1991",301,80,NA,NA,626831010259,"626844010259","4051780010259","L","LAOC",8.7
"01040199040016",2,"TP","07/02/1991",403,15,NA,NA,626831010259,"626864010259","4051912010259","L","LAOC",10.3
"01040199040016",2,"TP","07/02/1991",301,85,NA,NA,626831010259,"626844010259","4051785010259","L","PSME",10
"01040199040016",2,"TP","07/02/1991",403,7,NA,NA,626831010259,"626864010259","4051904010259","L","LAOC",8.3
"01040199040016",2,"TP","07/02/1991",302,78,NA,NA,626831010259,"626848010259","4051811010259","L","PIMO3",8.2
"01040199040016",2,"TP","07/02/1991",301,76,NA,NA,626831010259,"626844010259","4051776010259","L","TSME",3.4
"01040199040016",2,"TP","07/02/1991",302,71,NA,NA,626831010259,"626848010259","4051804010259","L","LAOC",8.6
"01040199040016",2,"TP","07/02/1991",301,78,NA,NA,626831010259,"626844010259","4051778010259","L","LAOC",8.1
"01040199040016",2,"TP","07/02/1991",403,10,NA,NA,626831010259,"626864010259","4051907010259","L","LAOC",9.8
"01040199040016",2,"TP","07/02/1991",302,70,NA,NA,626831010259,"626848010259","4051803010259","L","LAOC",6.1
"01040199040016",2,"TP","07/02/1991",301,79,NA,NA,626831010259,"626844010259","4051779010259","L","TSME",5
"01040199040016",2,"TP","07/02/1991",302,69,NA,NA,626831010259,"626848010259","4051802010259","L","TSME",13.4
"01040199040016",2,"TP","07/02/1991",403,11,NA,NA,626831010259,"626864010259","4051908010259","L","LAOC",9.7
"01040199040018",2,"CP","07/01/1991",102,29,NA,NA,626918010259,"626923010259","4052424010259","L","LAOC",10.1
"01040199040018",2,"CP","07/01/1991",102,3,NA,NA,626918010259,"626923010259","4052398010259","L","LAOC",4.2
"01040199040018",2,"CP","07/01/1991",101,13,NA,NA,626918010259,"626919010259","4052331010259","L","TSME",5.6
"01040199040018",2,"CP","07/01/1991",101,12,NA,NA,626918010259,"626919010259","4052330010259","L","PIEN",7.7
"01040199040018",2,"CP","07/01/1991",102,16,NA,NA,626918010259,"626923010259","4052411010259","L","TSME",3.6
"01040199040018",2,"CP","07/01/1991",101,100,NA,NA,626918010259,"626919010259","4052378010259","L","TSME",5.6
"01040199040018",2,"CP","07/01/1991",101,11,NA,NA,626918010259,"626919010259","4052329010259","L","TSME",6.7
"01040199040018",2,"CP","07/01/1991",102,28,NA,NA,626918010259,"626923010259","4052423010259","L","LAOC",8.3
"01040199040018",2,"CP","07/01/1991",102,42,NA,NA,626918010259,"626923010259","4052437010259","L","TSME",6
"01040199040018",2,"CP","07/01/1991",101,14,NA,NA,626918010259,"626919010259","4052332010259","L","TSME",3.8
"01040199040018",2,"CP","07/01/1991",102,41,NA,NA,626918010259,"626923010259","4052436010259","L","TSME",3.2
"01040199040018",2,"CP","07/01/1991",102,27,NA,NA,626918010259,"626923010259","4052422010259","L","TSME",6.1
"01040199040018",2,"CP","07/01/1991",102,43,NA,NA,626918010259,"626923010259","4052438010259","L","TSME",3.7
"01040199040018",2,"CP","07/01/1991",101,10,NA,NA,626918010259,"626919010259","4052328010259","L","LAOC",7.7
"01040199040018",2,"CP","07/01/1991",102,39,NA,NA,626918010259,"626923010259","4052434010259","L","TSME",4
"01040199040018",2,"CP","07/01/1991",102,9,NA,NA,626918010259,"626923010259","4052404010259","L","TSME",3.2
"01040199040018",2,"CP","07/01/1991",101,16,NA,NA,626918010259,"626919010259","4052334010259","L","TSME",3.3
"01040199040018",2,"CP","07/01/1991",102,402,NA,NA,626918010259,"626923010259","4052448010259","D","LAOC",3.5
"01040199040018",2,"CP","07/01/1991",101,2,NA,NA,626918010259,"626919010259","4052320010259","L","TSME",4.9
"01040199040018",2,"CP","07/01/1991",102,26,NA,NA,626918010259,"626923010259","4052421010259","L","TSME",5.8
"01040199040018",2,"CP","07/01/1991",101,40,NA,NA,626918010259,"626919010259","4052358010259","L","PIMO3",8.3
"01040199040018",2,"CP","07/01/1991",102,30,NA,NA,626918010259,"626923010259","4052425010259","L","TSME",4.1
"01040199040018",2,"CP","07/01/1991",101,402,NA,NA,626918010259,"626919010259","4052380010259","D","PIMO3",4.5
